tqq,tss,overlap
t1793c0,t38375c3,3
t1793c0,t38528c0,2
t1793c0,t41874c4,1
t1793c0,t42620c1,1
t1793c0,t46635c2,1
t1793c0,t55247c1,1
t1793c0,t57782c3,4
t1793c0,t58741c0,1
t1793c0,t61927c0,1
t1793c0,t62009c0,1
t1793c0,t63418c1,3
t1793c0,t68768c3,1
t1793c0,t70903c2,1
t1793c0,t72699c0,1
t1793c0,t75093c0,1
t1793c0,t75206c0,1
t1793c0,t76252c0,1
t1793c0,t76835c0,1
t1793c0,t77375c3,2
t1793c0,t79357c0,1
t1793c0,t80223c0,2
t1793c0,t80434c5,1
t1793c0,t81501c0,1
t1793c0,t94226c0,3
t1793c0,t96693c3,4
t1793c0,t98692c2,2
t1793c0,t99358c0,1
t1793c0,t101739c1,1
t1793c0,t102051c2,1
t1793c0,t14498c8,1
t1793c0,t24519c6,1
t1793c0,t33166c6,1
t1793c0,t40245c6,1
t1793c0,t43682c6,1
t1793c0,t90996c3,1
t1793c0,t91399c6,1
t1793c0,t100762c5,3
t1793c0,t65533c5,4
t1793c0,t100723c2,1
t1793c0,t84916c0,1
t1793c0,t84916c1,1
t1793c0,t84916c2,1
t1793c0,t93314c1,1
t1793c0,t15171c2,1
t1793c0,t19924c4,1
t1793c0,t46723c0,1
t1793c0,t57629c1,1
t1793c0,t1169c6,1
t1793c0,t4960c5,1
t1793c0,t6249c4,7
t1793c0,t20354c7,1
t1793c0,t22196c6,7
t1793c0,t36889c7,6
t1793c0,t43020c7,5
t1793c0,t58975c3,5
t1793c0,t65127c0,1
t1793c0,t70068c5,11
t1793c0,t98255c6,5
t1793c0,t99471c5,11
t1793c0,t1680c3,2
t1793c0,t3335c3,2
t1793c0,t5687c0,1
t1793c0,t43925c0,1
t1793c0,t48124c0,1
t1793c0,t68743c0,3
t1793c0,t79938c3,1
t1793c0,t81117c3,1
t1793c0,t87674c0,2
t1793c0,t88827c3,1
t1793c0,t89951c0,1
t1793c0,t97490c0,1
t1793c0,t5040c6,1
t1793c0,t3105c1,1
t1793c0,t3105c3,1
t1793c0,t16249c2,2
t1793c0,t23531c1,2
t1793c0,t30020c2,1
t1793c0,t31881c2,3
t1793c0,t37981c1,2
t1793c0,t43436c0,1
t1793c0,t44526c2,1
t1793c0,t46006c1,1
t1793c0,t48099c2,1
t1793c0,t50010c2,1
t1793c0,t50798c1,1
t1793c0,t50967c2,1
t1793c0,t52358c2,1
t1793c0,t57007c2,2
t1793c0,t59802c0,12
t1793c0,t60388c0,4
t1793c0,t60575c0,1
t1793c0,t69589c0,1
t1793c0,t72937c2,1
t1793c0,t75773c1,1
t1793c0,t75976c2,1
t1793c0,t80157c2,1
t1793c0,t80634c2,1
t1793c0,t92067c1,2
t1793c0,t92067c3,5
t1793c0,t93929c0,1
t1793c0,t94990c1,2
t1793c0,t94990c3,1
t1793c0,t103074c2,1
t1793c0,t7882c5,1
t1793c0,t56488c1,1
t1793c0,t56546c6,1
t1793c0,t62896c0,1
t1793c0,t65533c4,1
t1793c0,t68862c1,1
t1793c0,t74457c1,1
t1793c0,t76508c5,1
t1793c0,t80270c1,1
t1793c0,t3502c3,1
t1793c0,t3502c4,1
t1793c0,t11219c2,2
t1793c0,t14214c3,1
t1793c0,t14398c3,1
t1793c0,t20521c2,1
t1793c0,t37977c3,1
t1793c0,t50476c3,1
t1793c0,t57132c3,1
t1793c0,t57513c3,1
t1793c0,t67718c3,1
t1793c0,t69552c3,1
t1793c0,t76619c3,1
t1793c0,t77767c0,1
t1793c0,t82494c3,1
t1793c0,t88730c3,1
t1793c0,t89496c3,1
t1793c0,t102317c3,1
t1793c0,t103549c1,1
t1793c0,t7823c2,1
t1793c0,t27854c1,1
t1793c0,t52379c2,1
t1793c0,t64635c1,1
t1793c0,t94729c1,1
t1793c0,t26301c0,2
t1793c0,t8441c3,1
t1793c0,t9812c3,1
t1793c0,t15588c3,1
t1793c0,t73497c3,1
t1793c0,t86074c3,1
t1793c0,t87745c3,1
t1793c0,t100096c3,1
t1793c0,t15712c1,2
t1793c0,t29329c2,2
t1793c0,t6773c1,1
t1793c0,t24386c1,4
t1793c0,t24615c2,1
t1793c0,t46736c1,4
t1793c0,t50824c0,1
t1793c0,t56702c1,4
t1793c0,t59455c0,1
t1793c0,t61259c1,1
t1793c0,t81120c4,1
t1793c0,t88717c0,1
t1793c0,t18075c0,4
t1793c0,t30601c2,2
t1793c0,t33773c0,4
t1793c0,t41919c0,4
t1793c0,t69667c0,4
t1793c0,t89442c0,4
t1793c0,t93970c0,4
t1793c0,t56356c1,1
t1793c0,t89392c1,1
t1793c0,t23417c1,1
t1793c0,t34602c0,1
t1793c0,t3183c1,1
t1793c0,t63097c2,4
t1793c0,t2340c0,1
t1793c0,t4114c3,1
t1793c0,t5919c0,1
t1793c0,t7514c0,5
t1793c0,t13500c0,1
t1793c0,t19003c1,1
t1793c0,t20154c0,26
t1793c0,t35848c3,4
t1793c0,t38112c2,3
t1793c0,t56294c1,1
t1793c0,t66152c2,1
t1793c0,t69907c2,2
t1793c0,t74032c0,1
t1793c0,t75020c0,1
t1793c0,t94018c0,19
t1793c0,t100964c4,1
t1793c0,t72710c0,5
t1793c0,t25548c2,2
t1793c0,t39085c0,1
t1793c0,t58981c1,1
t1793c0,t84240c2,2
t1793c0,t88349c2,1
t1793c0,t93093c0,2
t1793c0,t7115c0,13
t1793c0,t100510c2,1
t1793c0,t6341c0,2
t1793c0,t19826c0,1
t1793c0,t34582c1,2
t1793c0,t73091c4,1
t1793c0,t95779c1,1
t1793c0,t3930c2,1
t1793c0,t80258c1,5
t1793c0,t1622c3,1
t1793c0,t6230c4,1
t1793c0,t7840c4,1
t1793c0,t12805c0,1
t1793c0,t16839c5,1
t1793c0,t18824c2,1
t1793c0,t19234c5,1
t1793c0,t20027c1,1
t1793c0,t20788c5,1
t1793c0,t29373c3,1
t1793c0,t30051c3,1
t1793c0,t42320c5,1
t1793c0,t47196c4,1
t1793c0,t51978c1,1
t1793c0,t53440c4,1
t1793c0,t57527c4,1
t1793c0,t76251c3,1
t1793c0,t82639c4,1
t1793c0,t82942c4,1
t1793c0,t85711c4,1
t1793c0,t88133c4,1
t1793c0,t88781c4,1
t1793c0,t89011c4,1
t1793c0,t91572c1,1
t1793c0,t99946c5,1
t1793c0,t102632c3,1
t1793c0,t28879c6,1
t1793c0,t28879c8,2
t1793c0,t46804c2,1
t1793c0,t72710c2,1
t1793c0,t80242c1,1
t1793c0,t3542c0,1
t1793c0,t3924c0,1
t1793c0,t4550c0,1
t1793c0,t5071c0,1
t1793c0,t5442c3,2
t1793c0,t5581c0,2
t1793c0,t8939c2,6
t1793c0,t9177c3,1
t1793c0,t9767c2,1
t1793c0,t17589c0,1
t1793c0,t17925c0,2
t1793c0,t22422c3,1
t1793c0,t26106c2,1
t1793c0,t26661c0,1
t1793c0,t27692c3,1
t1793c0,t29280c0,2
t1793c0,t30948c1,1
t1793c0,t31445c0,1
t1793c0,t31841c0,1
t1793c0,t32841c3,2
t1793c0,t33622c3,1
t1793c0,t36807c0,1
t1793c0,t36834c1,1
t1793c0,t38459c0,1
t1793c0,t43629c1,1
t1793c0,t45733c0,3
t1793c0,t49452c0,8
t1793c0,t50203c3,1
t1793c0,t50798c2,1
t1793c0,t52119c0,1
t1793c0,t54437c1,1
t1793c0,t54681c0,1
t1793c0,t55706c2,1
t1793c0,t58991c0,1
t1793c0,t59832c3,2
t1793c0,t60282c0,2
t1793c0,t60973c0,1
t1793c0,t61204c1,1
t1793c0,t65040c2,1
t1793c0,t67470c1,1
t1793c0,t67941c0,2
t1793c0,t70408c0,1
t1793c0,t77524c0,1
t1793c0,t77749c3,1
t1793c0,t79291c2,1
t1793c0,t82127c3,1
t1793c0,t83813c0,1
t1793c0,t86849c0,1
t1793c0,t88054c3,1
t1793c0,t91501c0,1
t1793c0,t92071c2,1
t1793c0,t99574c3,2
t1793c0,t21938c1,1
t1793c0,t23346c0,1
t1793c0,t45456c4,1
t1793c0,t54025c1,1
t1793c0,t61475c3,1
t1793c0,t81102c2,1
t1793c0,t82409c4,1
t1793c0,t96791c4,1
t1793c0,t911c1,1
t1793c0,t1950c7,1
t1793c0,t3279c7,1
t1793c0,t4508c1,1
t1793c0,t9372c7,1
t1793c0,t13477c7,1
t1793c0,t14333c4,1
t1793c0,t14676c0,1
t1793c0,t15087c7,1
t1793c0,t15352c1,1
t1793c0,t16492c7,1
t1793c0,t17675c7,1
t1793c0,t17860c1,1
t1793c0,t19661c7,1
t1793c0,t25382c1,1
t1793c0,t25829c7,1
t1793c0,t26422c2,1
t1793c0,t26855c3,1
t1793c0,t30773c1,1
t1793c0,t31647c2,1
t1793c0,t32779c5,1
t1793c0,t33119c2,1
t1793c0,t33923c7,1
t1793c0,t34009c2,1
t1793c0,t34751c0,1
t1793c0,t34900c2,1
t1793c0,t37865c1,1
t1793c0,t38771c0,1
t1793c0,t41832c7,1
t1793c0,t43557c3,1
t1793c0,t44032c0,2
t1793c0,t45957c3,1
t1793c0,t47597c4,1
t1793c0,t47911c2,1
t1793c0,t48060c7,1
t1793c0,t48811c1,1
t1793c0,t50668c7,1
t1793c0,t51992c1,1
t1793c0,t51992c6,1
t1793c0,t52172c7,1
t1793c0,t53228c1,1
t1793c0,t53878c6,1
t1793c0,t53878c7,1
t1793c0,t54369c3,1
t1793c0,t54906c7,1
t1793c0,t55395c2,1
t1793c0,t55947c7,1
t1793c0,t59926c7,1
t1793c0,t62189c7,1
t1793c0,t62470c7,1
t1793c0,t63603c0,1
t1793c0,t63935c0,1
t1793c0,t68295c1,1
t1793c0,t68816c2,1
t1793c0,t72094c7,1
t1793c0,t72491c1,1
t1793c0,t72975c1,1
t1793c0,t73230c3,1
t1793c0,t73773c0,1
t1793c0,t77739c2,1
t1793c0,t77741c3,1
t1793c0,t78230c1,1
t1793c0,t81218c7,1
t1793c0,t81485c6,1
t1793c0,t81485c7,1
t1793c0,t83742c1,1
t1793c0,t84633c7,1
t1793c0,t85229c1,1
t1793c0,t87150c7,1
t1793c0,t89890c7,1
t1793c0,t89890c8,1
t1793c0,t90325c2,1
t1793c0,t90548c1,1
t1793c0,t91453c7,1
t1793c0,t92202c0,1
t1793c0,t93128c6,1
t1793c0,t93210c7,1
t1793c0,t95773c7,1
t1793c0,t97631c2,1
t1793c0,t97774c2,1
t1793c0,t97866c7,1
t1793c0,t98223c3,2
t1793c0,t102602c6,1
t1793c0,t103521c7,1
t1793c0,t6866c0,1
t1793c0,t19153c0,1
t1793c0,t26527c0,1
t1793c0,t67685c0,1
t1793c0,t71070c3,1
t1793c0,t80704c0,1
t1793c0,t100484c1,4
t1793c0,t41672c2,3
t1793c0,t47314c1,1
t1793c0,t95898c1,1
t1793c0,t83385c2,1
t1793c0,t93080c1,2
t1793c0,t64632c2,3
t1793c0,t91634c0,3
t1793c0,t1830c0,1
t1793c0,t2933c0,1
t1793c0,t12654c0,1
t1793c0,t18349c0,1
t1793c0,t18617c1,4
t1793c0,t18617c2,1
t1793c0,t27173c2,1
t1793c0,t46025c4,1
t1793c0,t48808c0,1
t1793c0,t54058c1,1
t1793c0,t54483c0,1
t1793c0,t55419c2,2
t1793c0,t61160c1,1
t1793c0,t65250c0,1
t1793c0,t66205c0,1
t1793c0,t67563c0,1
t1793c0,t59517c1,1
t1793c0,t19619c7,1
t1793c0,t25765c1,1
t1793c0,t31108c0,1
t1793c0,t33495c0,1
t1793c0,t39878c7,1
t1793c0,t48571c7,1
t1793c0,t64827c3,1
t1793c0,t90384c7,1
t1793c0,t308c0,1
t1793c0,t10293c0,2
t1793c0,t10295c0,1
t1793c0,t18222c0,1
t1793c0,t20397c0,2
t1793c0,t28887c0,2
t1793c0,t30194c0,1
t1793c0,t34688c0,1
t1793c0,t41129c0,2
t1793c0,t44629c0,2
t1793c0,t51202c0,2
t1793c0,t53039c0,2
t1793c0,t53844c0,1
t1793c0,t57785c0,2
t1793c0,t60082c0,2
t1793c0,t60248c0,2
t1793c0,t76694c0,2
t1793c0,t87222c0,1
t1793c0,t88222c1,1
t1793c0,t91443c0,2
t1793c0,t99789c0,1
t1793c0,t101681c0,1
t1793c0,t102433c0,1
t1793c0,t17958c4,1
t1793c0,t58720c9,1
t1793c0,t70072c2,1
t1793c0,t98024c5,11
t1793c0,t20717c2,1
t1793c0,t7596c1,1
t1793c0,t19656c0,1
t1793c0,t20578c1,1
t1793c0,t33627c0,1
t1793c0,t34053c1,1
t1793c0,t36655c0,1
t1793c0,t43339c0,1
t1793c0,t45444c0,1
t1793c0,t47380c2,1
t1793c0,t48229c0,1
t1793c0,t61437c1,1
t1793c0,t63211c1,1
t1793c0,t67658c1,1
t1793c0,t70432c1,1
t1793c0,t72568c0,1
t1793c0,t76646c1,1
t1793c0,t79026c0,1
t1793c0,t82410c1,1
t1793c0,t83564c0,1
t1793c0,t84760c0,1
t1793c0,t101388c1,1
t1793c0,t59802c2,10
t1793c0,t4334c2,1
t1793c0,t13467c7,2
t1793c0,t15253c2,1
t1793c0,t18110c2,1
t1793c0,t21637c4,1
t1793c0,t24338c2,1
t1793c0,t27013c2,1
t1793c0,t29840c2,1
t1793c0,t31684c2,1
t1793c0,t34277c2,1
t1793c0,t39995c0,1
t1793c0,t41127c7,1
t1793c0,t44775c2,1
t1793c0,t50813c2,1
t1793c0,t56809c4,1
t1793c0,t71235c7,1
t1793c0,t71235c8,1
t1793c0,t73315c2,1
t1793c0,t82360c3,1
t1793c0,t82945c4,2
t1793c0,t87323c2,1
t1793c0,t89501c2,1
t1793c0,t93764c2,1
t1793c0,t100527c2,1
t1793c0,t30661c7,1
t1793c0,t101742c1,2
t1793c0,t66521c0,1
t1793c0,t12807c3,1
t1793c0,t879c2,1
t1793c0,t6230c2,1
t1793c0,t7661c1,2
t1793c0,t7661c3,1
t1793c0,t17043c1,1
t1793c0,t17043c2,1
t1793c0,t22234c0,1
t1793c0,t26455c1,1
t1793c0,t42483c2,1
t1793c0,t42555c3,1
t1793c0,t49843c2,2
t1793c0,t54012c0,1
t1793c0,t54930c3,1
t1793c0,t56611c3,2
t1793c0,t59135c10,1
t1793c0,t61874c1,1
t1793c0,t65149c1,3
t1793c0,t65942c0,1
t1793c0,t67700c1,1
t1793c0,t70060c1,1
t1793c0,t74279c0,1
t1793c0,t74619c0,1
t1793c0,t75049c1,2
t1793c0,t83679c2,2
t1793c0,t87111c3,2
t1793c0,t88133c2,1
t1793c0,t91206c2,1
t1793c0,t94351c2,1
t1793c0,t95527c1,1
t1793c0,t95713c3,1
t1793c0,t5687c3,1
t1793c0,t24580c1,1
t1793c0,t35735c1,1
t1793c0,t43925c3,1
t1793c0,t48124c3,1
t1793c0,t68743c3,1
t1793c0,t87674c3,1
t1793c0,t89951c3,1
t1793c0,t97490c3,1
t1793c0,t98819c1,1
t1793c0,t32404c1,1
t1793c0,t35791c0,1
t1793c0,t72529c1,1
t1793c0,t98401c3,1
t1793c0,t44270c1,1
t1793c0,t2150c2,1
t1793c0,t30698c2,11
t1793c0,t41607c1,1
t1793c0,t6139c6,1
t1793c0,t40996c6,1
t1793c0,t60972c6,1
t1793c0,t102856c6,1
t1793c0,t27118c1,2
t1793c0,t35983c1,1
t1793c0,t44148c3,1
t1793c0,t47431c1,1
t1793c0,t64482c1,3
t1793c0,t72071c3,2
t1793c0,t72484c1,2
t1793c0,t98038c1,1
t1793c0,t61863c3,2
t1793c0,t20401c3,1
t1793c0,t75417c2,2
t1793c0,t6658c30,1
t1793c0,t14208c30,1
t1793c0,t30784c30,1
t1793c0,t55600c3,1
t1793c0,t64139c4,1
t1793c0,t70174c1,2
t1793c0,t70174c2,4
t1793c0,t70174c3,5
t1793c0,t70174c4,4
t1793c0,t70174c5,4
t1793c0,t84007c4,1
t1793c0,t89962c30,1
t1793c0,t94423c2,1
t1793c0,t102020c1,1
t1793c0,t6862c2,1
t1793c0,t12071c2,1
t1793c0,t45998c2,1
t1793c0,t51746c2,1
t1793c0,t60719c2,1
t1793c0,t65790c2,1
t1793c0,t69861c2,1
t1793c0,t81191c2,1
t1793c0,t85069c2,1
t1793c0,t85286c2,1
t1793c0,t87061c2,1
t1793c0,t87111c2,1
t1793c0,t95108c2,1
t1793c0,t99466c2,1
t1793c0,t103384c2,1
t1793c0,t3502c0,1
t1793c0,t9717c0,1
t1793c0,t10336c0,1
t1793c0,t12169c0,1
t1793c0,t16289c0,1
t1793c0,t19673c1,1
t1793c0,t20228c1,2
t1793c0,t22248c1,1
t1793c0,t25231c1,2
t1793c0,t26683c0,1
t1793c0,t27155c0,1
t1793c0,t38549c1,2
t1793c0,t38907c2,1
t1793c0,t41600c0,1
t1793c0,t41793c0,1
t1793c0,t42703c1,1
t1793c0,t43393c1,1
t1793c0,t45652c0,1
t1793c0,t55999c1,1
t1793c0,t57629c0,2
t1793c0,t64347c1,1
t1793c0,t69362c0,1
t1793c0,t69757c1,1
t1793c0,t71903c0,1
t1793c0,t72678c1,1
t1793c0,t84599c1,1
t1793c0,t88104c0,1
t1793c0,t88684c2,2
t1793c0,t89210c1,1
t1793c0,t90254c0,1
t1793c0,t91061c0,1
t1793c0,t91061c3,1
t1793c0,t92518c3,3
t1793c0,t95713c1,3
t1793c0,t96697c2,1
t1793c0,t97798c0,2
t1793c0,t99019c1,1
t1793c0,t102408c1,1
t1793c0,t103440c1,1
t1793c0,t103561c2,1
t1793c0,t36531c4,1
t1793c0,t85709c2,1
t1793c0,t30391c3,1
t1793c0,t32191c0,1
t1793c0,t45161c2,1
t1793c0,t25132c9,2
t1793c0,t75148c1,1
t1793c0,t951c0,1
t1793c0,t986c1,1
t1793c0,t1357c1,1
t1793c0,t7119c0,1
t1793c0,t7156c1,2
t1793c0,t7384c1,1
t1793c0,t7881c1,2
t1793c0,t10860c1,1
t1793c0,t11603c1,1
t1793c0,t12307c1,1
t1793c0,t12598c1,1
t1793c0,t14964c1,1
t1793c0,t15096c1,1
t1793c0,t15983c0,1
t1793c0,t18220c1,1
t1793c0,t19456c0,2
t1793c0,t20928c0,1
t1793c0,t21681c0,1
t1793c0,t23019c1,1
t1793c0,t26201c1,1
t1793c0,t26720c0,1
t1793c0,t28171c3,1
t1793c0,t28798c1,1
t1793c0,t30346c0,1
t1793c0,t31064c0,1
t1793c0,t31392c1,1
t1793c0,t31655c0,1
t1793c0,t32059c1,1
t1793c0,t32146c1,1
t1793c0,t32616c0,1
t1793c0,t34873c0,1
t1793c0,t36781c0,1
t1793c0,t36884c1,1
t1793c0,t37592c1,1
t1793c0,t43955c1,1
t1793c0,t44882c0,1
t1793c0,t49291c0,1
t1793c0,t50952c1,1
t1793c0,t52279c1,1
t1793c0,t52523c1,1
t1793c0,t52825c0,1
t1793c0,t54708c1,1
t1793c0,t54929c0,1
t1793c0,t55366c0,1
t1793c0,t56893c0,1
t1793c0,t57312c1,1
t1793c0,t57769c1,1
t1793c0,t58058c1,1
t1793c0,t59432c1,1
t1793c0,t60715c4,1
t1793c0,t61436c1,1
t1793c0,t61604c3,1
t1793c0,t62888c0,2
t1793c0,t67336c1,1
t1793c0,t67596c1,1
t1793c0,t69758c1,1
t1793c0,t70370c1,1
t1793c0,t70506c4,1
t1793c0,t70627c1,1
t1793c0,t70805c0,1
t1793c0,t71201c0,4
t1793c0,t71860c0,1
t1793c0,t73474c1,1
t1793c0,t75206c1,2
t1793c0,t76745c0,1
t1793c0,t77184c3,2
t1793c0,t77417c1,1
t1793c0,t79125c0,1
t1793c0,t79767c1,1
t1793c0,t79946c1,1
t1793c0,t79979c1,1
t1793c0,t80781c1,1
t1793c0,t81729c1,1
t1793c0,t82990c0,1
t1793c0,t85713c0,1
t1793c0,t85864c1,1
t1793c0,t88962c0,1
t1793c0,t90462c3,1
t1793c0,t90468c0,1
t1793c0,t90468c1,1
t1793c0,t92128c4,1
t1793c0,t94314c1,1
t1793c0,t94756c1,1
t1793c0,t98720c1,1
t1793c0,t99614c1,1
t1793c0,t100429c1,1
t1793c0,t101965c1,1
t1793c0,t101982c1,1
t1793c0,t102336c1,1
t1793c0,t593c2,1
t1793c0,t1294c1,1
t1793c0,t3209c2,1
t1793c0,t5149c1,1
t1793c0,t5217c2,1
t1793c0,t6640c0,1
t1793c0,t7379c1,1
t1793c0,t9436c1,1
t1793c0,t11147c2,1
t1793c0,t13011c2,1
t1793c0,t14064c1,1
t1793c0,t16249c4,1
t1793c0,t17423c1,1
t1793c0,t17424c1,1
t1793c0,t17743c1,2
t1793c0,t17845c1,1
t1793c0,t19164c1,1
t1793c0,t18847c1,1
t1793c0,t23109c1,2
t1793c0,t15320c0,48
t1793c0,t66965c1,1
t1793c0,t78832c2,7
t1793c0,t48224c1,21
t1793c0,t83638c1,21
t1793c0,t30575c2,16
t1793c0,t7877c2,3
t1793c0,t40396c4,5
t1793c0,t15109c1,5
t1793c0,t68948c3,1
t1793c0,t53678c3,2
t1793c0,t21738c1,5
t1793c0,t81720c0,1
t1793c0,t79871c1,3
t1793c0,t42382c1,23
t1793c0,t49370c0,3
t1793c0,t65533c3,8
t1793c0,t87832c1,2
t1793c0,t36973c3,12
t1793c0,t50707c2,9
