tqq,tss,overlap
t7378c9,t85627c2,1
t7378c9,t98024c0,1
t7378c9,t98024c1,1
t7378c9,t27719c0,1
t7378c9,t4632c4,1
t7378c9,t101991c7,1
t7378c9,t57186c2,1
t7378c9,t24418c1,1
t7378c9,t62536c3,1
t7378c9,t46892c2,1
t7378c9,t12128c3,1
t7378c9,t99665c3,1
t7378c9,t37657c7,1
t7378c9,t40251c2,1
t7378c9,t81428c2,1
t7378c9,t56188c1,1
t7378c9,t32867c0,1
t7378c9,t86885c3,1
t7378c9,t10506c1,1
t7378c9,t15260c2,1
t7378c9,t34457c10,1
t7378c9,t68437c1,1
t7378c9,t91283c3,1
t7378c9,t10200c3,1
t7378c9,t138c6,1
t7378c9,t16069c3,1
t7378c9,t29357c2,1
t7378c9,t41446c2,1
t7378c9,t69245c6,1
t7378c9,t49244c4,1
t7378c9,t63338c2,1
t7378c9,t67490c10,1
t7378c9,t101354c1,1
t7378c9,t23013c2,1
t7378c9,t28495c2,1
t7378c9,t36054c2,1
t7378c9,t12482c3,1
t7378c9,t17861c0,1
t7378c9,t22448c2,1
t7378c9,t5859c2,1
t7378c9,t68067c2,1
t7378c9,t84431c2,1
t7378c9,t23844c4,1
t7378c9,t39202c2,1
t7378c9,t26202c3,1
t7378c9,t65546c1,1
t7378c9,t80998c1,1
t7378c9,t26771c2,1
t7378c9,t54637c2,1
t7378c9,t61462c2,1
t7378c9,t34419c2,1
t7378c9,t90203c2,1
t7378c9,t54160c2,1
t7378c9,t99259c3,1
t7378c9,t55811c6,1
t7378c9,t41912c2,1
t7378c9,t96143c3,1
t7378c9,t5464c2,1
t7378c9,t19463c4,1
t7378c9,t2371c2,1
t7378c9,t60975c0,1
t7378c9,t74278c1,1
t7378c9,t39438c3,1
t7378c9,t49213c2,1
t7378c9,t69812c2,1
t7378c9,t71262c9,3
t7378c9,t102390c1,1
t7378c9,t59264c2,1
t7378c9,t1284c9,3
t7378c9,t103222c2,1
t7378c9,t56003c2,1
t7378c9,t78242c0,1
t7378c9,t86821c4,1
t7378c9,t95797c3,1
t7378c9,t102288c2,1
t7378c9,t11851c4,1
t7378c9,t13108c4,1
t7378c9,t18645c3,1
t7378c9,t21032c4,1
t7378c9,t27162c4,1
t7378c9,t3093c4,1
t7378c9,t39183c4,1
t7378c9,t40383c4,1
t7378c9,t43475c2,1
t7378c9,t43969c4,1
t7378c9,t48115c4,1
t7378c9,t49579c2,1
t7378c9,t82664c4,1
t7378c9,t84930c4,1
t7378c9,t86528c4,1
t7378c9,t92754c4,1
t7378c9,t94329c4,1
t7378c9,t99495c4,1
t7378c9,t10934c1,1
t7378c9,t11845c3,1
t7378c9,t54420c1,1
t7378c9,t66452c3,1
t7378c9,t71244c1,1
t7378c9,t73939c4,1
t7378c9,t75147c3,1
t7378c9,t75936c3,1
t7378c9,t78010c1,1
t7378c9,t82297c4,1
t7378c9,t83021c1,1
t7378c9,t87606c2,1
t7378c9,t89919c2,1
t7378c9,t98137c2,1
t7378c9,t49512c2,1
t7378c9,t4225c2,1
t7378c9,t46129c6,1
t7378c9,t7393c2,1
t7378c9,t68747c6,1
t7378c9,t83322c10,1
t7378c9,t40649c4,1
t7378c9,t38965c2,1
t7378c9,t39313c2,1
t7378c9,t64979c0,1
t7378c9,t76981c2,1
t7378c9,t8107c3,1
t7378c9,t95192c2,1
t7378c9,t11023c1,1
t7378c9,t47079c2,1
t7378c9,t43493c1,1
t7378c9,t15085c1,1
t7378c9,t15108c1,1
t7378c9,t15207c1,1
t7378c9,t18986c1,1
t7378c9,t20519c1,1
t7378c9,t21256c1,1
t7378c9,t28366c1,1
t7378c9,t28404c1,1
t7378c9,t30768c3,1
t7378c9,t38588c1,1
t7378c9,t48786c1,1
t7378c9,t7162c1,1
t7378c9,t98739c1,1
t7378c9,t76078c3,1
t7378c9,t73902c1,1
t7378c9,t77660c1,1
t7378c9,t8459c1,1
t7378c9,t87983c1,1
t7378c9,t88000c1,1
t7378c9,t79381c4,1
t7378c9,t87624c1,1
t7378c9,t89113c1,1
t7378c9,t90144c1,1
t7378c9,t91169c1,1
t7378c9,t92091c1,1
t7378c9,t15246c2,1
t7378c9,t40975c2,1
t7378c9,t18890c3,1
t7378c9,t12272c3,1
t7378c9,t88107c2,1
t7378c9,t98534c3,1
t7378c9,t17254c9,3
t7378c9,t37215c4,1
t7378c9,t55431c9,3
t7378c9,t100855c1,1
t7378c9,t101937c1,1
t7378c9,t102733c1,1
t7378c9,t14911c1,1
t7378c9,t15182c1,1
t7378c9,t23124c1,1
t7378c9,t29415c1,1
t7378c9,t36231c1,1
t7378c9,t36441c1,1
t7378c9,t41623c3,1
t7378c9,t42838c1,1
t7378c9,t4785c1,1
t7378c9,t48023c1,1
t7378c9,t48496c3,1
t7378c9,t63417c1,1
t7378c9,t59994c1,1
t7378c9,t61724c1,1
t7378c9,t65202c1,1
t7378c9,t75011c1,1
t7378c9,t79208c1,1
t7378c9,t81889c1,1
t7378c9,t43022c3,1
t7378c9,t55603c2,1
t7378c9,t30083c2,1
t7378c9,t29776c9,3
t7378c9,t42671c9,3
t7378c9,t93738c9,3
t7378c9,t11976c1,1
t7378c9,t12879c1,1
t7378c9,t15291c1,1
t7378c9,t15858c1,1
t7378c9,t16819c1,1
t7378c9,t26935c1,1
t7378c9,t31518c1,1
t7378c9,t49390c1,1
t7378c9,t53737c1,1
t7378c9,t54192c1,1
t7378c9,t54354c1,1
t7378c9,t58045c1,1
t7378c9,t58947c1,1
t7378c9,t64103c1,1
t7378c9,t61359c1,1
t7378c9,t62465c1,1
t7378c9,t66230c1,1
t7378c9,t6685c1,1
t7378c9,t67791c1,1
t7378c9,t68144c1,1
t7378c9,t74203c1,1
t7378c9,t78739c0,1
t7378c9,t84486c1,1
t7378c9,t86832c0,1
t7378c9,t88057c1,1
t7378c9,t90525c1,1
t7378c9,t94c1,1
t7378c9,t99967c1,1
t7378c9,t36994c3,1
t7378c9,t263c3,1
t7378c9,t27866c2,1
t7378c9,t31393c3,1
t7378c9,t40094c2,1
t7378c9,t22826c2,1
t7378c9,t10835c9,3
t7378c9,t9137c2,1
t7378c9,t14665c1,1
t7378c9,t14087c0,1
t7378c9,t20234c0,1
t7378c9,t21377c1,1
t7378c9,t24777c1,1
t7378c9,t47642c0,1
t7378c9,t50380c1,1
t7378c9,t60550c0,1
t7378c9,t58348c0,1
t7378c9,t71043c1,1
t7378c9,t77963c1,1
t7378c9,t78215c0,1
t7378c9,t84554c4,1
t7378c9,t8781c1,1
t7378c9,t8953c0,1
t7378c9,t96707c1,1
t7378c9,t98458c1,1
t7378c9,t84747c2,1
t7378c9,t55194c9,3
t7378c9,t69523c9,3
t7378c9,t72339c9,3
t7378c9,t94443c9,3
t7378c9,t98087c9,3
t7378c9,t41609c9,3
t7378c9,t72296c2,1
t7378c9,t94887c9,3
t7378c9,t97141c9,3
t7378c9,t101596c1,1
t7378c9,t103046c2,1
t7378c9,t21221c3,1
t7378c9,t43521c1,1
t7378c9,t40881c0,1
t7378c9,t37599c1,1
t7378c9,t55254c1,1
t7378c9,t55991c1,1
t7378c9,t56613c0,1
t7378c9,t59520c1,1
t7378c9,t68244c1,1
t7378c9,t74768c0,1
t7378c9,t7810c1,1
t7378c9,t81118c1,1
t7378c9,t87244c0,1
t7378c9,t85826c1,1
t7378c9,t99432c9,3
t7378c9,t93107c3,1
t7378c9,t94063c0,1
t7378c9,t94602c1,1
t7378c9,t59206c9,3
t7378c9,t92133c9,3
t7378c9,t97320c9,3
t7378c9,t76458c9,3
t7378c9,t40497c2,1
t7378c9,t34885c2,1
t7378c9,t79846c9,3
t7378c9,t102071c1,1
t7378c9,t13343c1,1
t7378c9,t1516c0,1
t7378c9,t15564c1,1
t7378c9,t21177c3,1
t7378c9,t22121c1,1
t7378c9,t30010c1,1
t7378c9,t31973c1,1
t7378c9,t41677c1,1
t7378c9,t42650c0,1
t7378c9,t46644c1,1
t7378c9,t48749c0,1
t7378c9,t50038c3,1
t7378c9,t51483c1,1
t7378c9,t57887c1,1
t7378c9,t68895c1,1
t7378c9,t69074c5,1
t7378c9,t72420c1,1
t7378c9,t80243c0,1
t7378c9,t85520c1,1
t7378c9,t97065c1,1
t7378c9,t79252c2,1
t7378c9,t98409c9,3
t7378c9,t61005c9,3
t7378c9,t71745c9,3
t7378c9,t63829c2,1
t7378c9,t89810c9,3
t7378c9,t101602c1,1
t7378c9,t103561c3,1
t7378c9,t11913c1,1
t7378c9,t21020c1,1
t7378c9,t21763c1,1
t7378c9,t2407c1,1
t7378c9,t25824c1,1
t7378c9,t28305c1,1
t7378c9,t37720c1,1
t7378c9,t5348c1,1
t7378c9,t53492c1,1
t7378c9,t50229c1,1
t7378c9,t57809c1,1
t7378c9,t58438c1,1
t7378c9,t63070c1,1
t7378c9,t67759c1,1
t7378c9,t79414c2,1
t7378c9,t79897c3,1
t7378c9,t84607c1,1
t7378c9,t9841c1,1
t7378c9,t81160c1,1
t7378c9,t82307c1,1
t7378c9,t83616c1,1
t7378c9,t85926c1,1
t7378c9,t86098c1,1
t7378c9,t90458c1,1
t7378c9,t96697c3,1
t7378c9,t101814c4,1
t7378c9,t24549c9,3
t7378c9,t80531c2,1
t7378c9,t30323c9,3
t7378c9,t6948c3,1
t7378c9,t7612c4,1
t7378c9,t13665c3,1
t7378c9,t13725c2,1
t7378c9,t22633c1,1
t7378c9,t28321c1,1
t7378c9,t29397c1,1
t7378c9,t30940c2,1
t7378c9,t31283c2,1
t7378c9,t35297c1,1
t7378c9,t44822c1,1
t7378c9,t47672c1,1
t7378c9,t63039c1,1
t7378c9,t69845c6,1
t7378c9,t87813c1,1
t7378c9,t35225c9,3
t7378c9,t68402c2,1
t7378c9,t52471c9,3
t7378c9,t86811c4,1
t7378c9,t101459c1,1
t7378c9,t13564c2,1
t7378c9,t31564c1,1
t7378c9,t34051c1,1
t7378c9,t48619c1,1
t7378c9,t6482c2,1
t7378c9,t72076c1,1
t7378c9,t81983c1,1
t7378c9,t85471c0,1
t7378c9,t86704c1,1
t7378c9,t88905c1,1
t7378c9,t88939c1,1
t7378c9,t94421c2,1
t7378c9,t83230c9,3
t7378c9,t17216c3,1
t7378c9,t21467c1,1
t7378c9,t28756c1,1
t7378c9,t29537c1,1
t7378c9,t29544c0,1
t7378c9,t38019c0,1
t7378c9,t50463c1,1
t7378c9,t57504c1,1
t7378c9,t58190c7,1
t7378c9,t6943c1,1
t7378c9,t71401c1,1
t7378c9,t8360c1,1
t7378c9,t85357c1,1
t7378c9,t71633c9,3
t7378c9,t20394c1,1
t7378c9,t25810c1,1
t7378c9,t26007c6,1
t7378c9,t27699c1,1
t7378c9,t27924c1,1
t7378c9,t24900c1,1
t7378c9,t31256c1,1
t7378c9,t35373c1,1
t7378c9,t35618c5,1
t7378c9,t36376c1,1
t7378c9,t36455c1,1
t7378c9,t37920c6,1
t7378c9,t41775c1,1
t7378c9,t46826c1,1
t7378c9,t54218c1,1
t7378c9,t57614c1,1
t7378c9,t60515c1,1
t7378c9,t72567c1,1
t7378c9,t74943c1,1
t7378c9,t77502c1,1
t7378c9,t79553c1,1
t7378c9,t80366c1,1
t7378c9,t81129c1,1
t7378c9,t85538c1,1
t7378c9,t86016c1,1
t7378c9,t87913c1,1
t7378c9,t87925c1,1
t7378c9,t94316c1,1
t7378c9,t99975c1,1
t7378c9,t82928c11,1
t7378c9,t54584c9,3
t7378c9,t101896c0,1
t7378c9,t14026c6,1
t7378c9,t20821c1,1
t7378c9,t29478c9,1
t7378c9,t60905c6,1
t7378c9,t62c0,1
t7378c9,t63437c6,1
t7378c9,t84233c6,1
t7378c9,t9446c2,1
t7378c9,t1221c9,3
t7378c9,t41779c2,1
t7378c9,t102799c6,1
t7378c9,t1525c3,1
t7378c9,t15633c6,1
t7378c9,t20389c1,1
t7378c9,t28469c1,1
t7378c9,t38921c6,1
t7378c9,t39149c1,1
t7378c9,t55710c1,1
t7378c9,t59780c6,1
t7378c9,t67417c3,1
t7378c9,t91524c9,1
t7378c9,t102195c9,1
t7378c9,t103246c1,1
t7378c9,t10477c0,1
t7378c9,t16282c1,1
t7378c9,t30856c0,1
t7378c9,t3086c1,1
t7378c9,t44311c1,1
t7378c9,t55664c9,2
t7378c9,t72803c3,1
t7378c9,t82810c9,1
t7378c9,t83329c9,2
t7378c9,t92320c9,1
t7378c9,t96574c1,1
t7378c9,t24907c9,3
t7378c9,t100662c1,1
t7378c9,t15074c1,1
t7378c9,t23856c0,1
t7378c9,t30775c2,1
t7378c9,t50756c6,1
t7378c9,t47699c3,1
t7378c9,t57420c0,1
t7378c9,t57759c2,1
t7378c9,t64476c1,1
t7378c9,t79729c0,1
t7378c9,t82960c1,1
t7378c9,t8414c0,1
t7378c9,t89530c0,1
t7378c9,t95375c1,1
t7378c9,t96320c1,1
t7378c9,t86142c9,3
t7378c9,t92197c1,1
t7378c9,t9685c6,1
t7378c9,t97298c2,1
t7378c9,t101678c1,1
t7378c9,t13664c1,1
t7378c9,t15523c1,1
t7378c9,t22153c1,1
t7378c9,t26959c1,1
t7378c9,t39776c9,2
t7378c9,t4725c1,1
t7378c9,t6126c1,1
t7378c9,t62758c1,1
t7378c9,t63367c6,1
t7378c9,t94654c0,1
t7378c9,t97857c1,1
t7378c9,t11056c6,1
t7378c9,t11593c10,1
