tqq,tss,overlap
t7378c9,t17765c14,1
t7378c9,t97627c5,1
t7378c9,t22051c19,1
t7378c9,t66290c2,1
t7378c9,t40520c16,1
t7378c9,t66916c8,1
t7378c9,t46262c16,1
t7378c9,t98209c3,1
t7378c9,t11594c2,1
t7378c9,t44987c3,1
t7378c9,t101035c16,1
t7378c9,t48290c6,1
t7378c9,t64801c2,1
t7378c9,t74721c2,1
t7378c9,t100399c6,1
t7378c9,t14530c3,1
t7378c9,t29062c3,1
t7378c9,t51336c3,1
t7378c9,t100121c3,1
t7378c9,t75806c3,1
t7378c9,t89281c3,1
t7378c9,t75107c3,1
t7378c9,t51716c2,1
t7378c9,t61983c2,1
t7378c9,t89490c2,1
t7378c9,t12027c3,1
t7378c9,t19166c2,1
t7378c9,t48065c3,1
t7378c9,t590c3,1
t7378c9,t90058c3,1
t7378c9,t67974c3,1
t7378c9,t28142c32,1
t7378c9,t101996c15,1
t7378c9,t24547c10,1
t7378c9,t87425c9,1
t7378c9,t1994c2,1
t7378c9,t21466c10,1
t7378c9,t14694c10,1
t7378c9,t70498c5,1
t7378c9,t53592c2,1
t7378c9,t8638c2,1
t7378c9,t28553c16,1
t7378c9,t97231c3,1
t7378c9,t35952c7,1
t7378c9,t19500c2,1
t7378c9,t41342c2,1
t7378c9,t86744c15,1
t7378c9,t7196c13,1
t7378c9,t72778c1,1
t7378c9,t10496c5,1
t7378c9,t73356c3,1
t7378c9,t73507c16,1
t7378c9,t43875c34,1
t7378c9,t43875c35,1
t7378c9,t94993c34,1
t7378c9,t94993c35,1
t7378c9,t46824c2,1
t7378c9,t84122c1,1
t7378c9,t55033c3,1
t7378c9,t89620c14,1
t7378c9,t41414c2,1
t7378c9,t97712c7,1
t7378c9,t93098c3,1
t7378c9,t39377c2,1
t7378c9,t63158c2,1
t7378c9,t37533c6,1
t7378c9,t51219c4,1
t7378c9,t61588c3,1
t7378c9,t47635c2,1
t7378c9,t48857c2,1
t7378c9,t50091c2,1
t7378c9,t74650c2,1
t7378c9,t9869c1,1
t7378c9,t46877c5,1
t7378c9,t87767c3,1
t7378c9,t37674c2,1
t7378c9,t65799c2,1
t7378c9,t7765c2,1
t7378c9,t76648c7,1
t7378c9,t38184c2,1
t7378c9,t103167c1,1
t7378c9,t22148c2,1
t7378c9,t71682c5,1
t7378c9,t14293c14,1
t7378c9,t30989c5,1
t7378c9,t101398c2,1
t7378c9,t37387c8,1
t7378c9,t88214c3,1
t7378c9,t102186c7,1
t7378c9,t12618c2,1
t7378c9,t23336c9,1
t7378c9,t48026c3,1
t7378c9,t30596c9,1
t7378c9,t3545c9,1
t7378c9,t47836c9,1
t7378c9,t94580c9,1
t7378c9,t31017c3,1
t7378c9,t28715c4,1
t7378c9,t40563c2,1
t7378c9,t87698c1,1
t7378c9,t65142c34,1
t7378c9,t65142c35,1
t7378c9,t91462c34,1
t7378c9,t91462c35,1
t7378c9,t51487c2,1
t7378c9,t52657c2,1
t7378c9,t37658c1,1
t7378c9,t25970c2,1
t7378c9,t67804c3,1
t7378c9,t22438c3,1
t7378c9,t19791c3,1
t7378c9,t12552c3,1
t7378c9,t37317c3,1
t7378c9,t52389c9,1
t7378c9,t27381c3,1
t7378c9,t61080c0,1
t7378c9,t75983c3,1
t7378c9,t70597c11,1
t7378c9,t873c7,1
t7378c9,t80199c3,1
t7378c9,t69828c5,1
t7378c9,t42073c3,1
t7378c9,t87345c1,1
t7378c9,t54741c2,1
t7378c9,t68784c2,1
t7378c9,t84599c3,1
t7378c9,t52113c3,1
t7378c9,t77379c6,1
t7378c9,t35486c24,1
t7378c9,t54005c24,1
t7378c9,t88548c2,1
t7378c9,t92552c3,1
t7378c9,t16901c2,1
t7378c9,t59533c2,1
t7378c9,t19697c9,1
t7378c9,t4973c15,1
t7378c9,t78808c6,1
t7378c9,t18511c3,1
t7378c9,t83209c4,1
t7378c9,t22636c3,1
t7378c9,t1302c7,1
t7378c9,t3123c2,1
t7378c9,t7009c3,1
t7378c9,t1938c3,1
t7378c9,t97002c2,1
t7378c9,t89806c2,2
t7378c9,t25777c0,1
t7378c9,t25777c3,1
t7378c9,t78391c3,1
t7378c9,t63120c0,2
t7378c9,t42529c6,1
t7378c9,t50848c1,1
t7378c9,t76907c7,1
t7378c9,t88582c10,1
t7378c9,t88582c11,1
t7378c9,t82384c2,1
t7378c9,t18899c5,1
t7378c9,t53261c2,1
t7378c9,t27880c13,1
t7378c9,t12232c1,1
t7378c9,t59809c1,1
t7378c9,t2197c1,1
t7378c9,t40222c0,1
t7378c9,t53502c4,1
t7378c9,t51246c2,1
t7378c9,t66125c0,1
t7378c9,t38526c6,1
t7378c9,t38639c15,1
t7378c9,t74410c5,1
t7378c9,t79086c5,1
t7378c9,t46175c9,1
t7378c9,t98024c4,1
t7378c9,t27735c0,1
t7378c9,t26673c2,1
t7378c9,t91208c1,1
t7378c9,t64213c1,1
t7378c9,t14278c2,1
t7378c9,t20257c0,1
t7378c9,t61565c0,1
t7378c9,t31720c0,1
t7378c9,t81300c0,1
t7378c9,t52175c0,1
t7378c9,t34710c1,1
t7378c9,t54903c2,1
t7378c9,t85627c2,1
t7378c9,t98024c0,1
t7378c9,t98024c1,1
t7378c9,t27719c0,1
t7378c9,t4632c4,1
t7378c9,t101991c7,1
t7378c9,t57186c2,1
t7378c9,t24418c1,1
t7378c9,t62536c3,1
t7378c9,t46892c2,1
t7378c9,t12128c3,1
t7378c9,t99665c3,1
t7378c9,t37657c7,1
t7378c9,t40251c2,1
t7378c9,t81428c2,1
t7378c9,t56188c1,1
t7378c9,t32867c0,1
t7378c9,t86885c3,1
t7378c9,t10506c1,1
t7378c9,t15260c2,1
t7378c9,t34457c10,1
t7378c9,t68437c1,1
t7378c9,t91283c3,1
t7378c9,t10200c3,1
t7378c9,t138c6,1
t7378c9,t16069c3,1
t7378c9,t29357c2,1
t7378c9,t41446c2,1
t7378c9,t69245c6,1
t7378c9,t49244c4,1
t7378c9,t63338c2,1
t7378c9,t67490c10,1
t7378c9,t101354c1,1
t7378c9,t23013c2,1
t7378c9,t28495c2,1
t7378c9,t36054c2,1
t7378c9,t12482c3,1
t7378c9,t17861c0,1
t7378c9,t22448c2,1
t7378c9,t5859c2,1
t7378c9,t68067c2,1
t7378c9,t84431c2,1
t7378c9,t23844c4,1
t7378c9,t39202c2,1
t7378c9,t26202c3,1
t7378c9,t65546c1,1
t7378c9,t80998c1,1
t7378c9,t26771c2,1
t7378c9,t54637c2,1
t7378c9,t61462c2,1
t7378c9,t34419c2,1
t7378c9,t90203c2,1
t7378c9,t54160c2,1
t7378c9,t99259c3,1
t7378c9,t55811c6,1
t7378c9,t41912c2,1
t7378c9,t96143c3,1
t7378c9,t5464c2,1
t7378c9,t19463c4,1
t7378c9,t2371c2,1
t7378c9,t60975c0,1
t7378c9,t74278c1,1
t7378c9,t39438c3,1
t7378c9,t49213c2,1
t7378c9,t69812c2,1
t7378c9,t71262c9,3
t7378c9,t102390c1,1
t7378c9,t59264c2,1
t7378c9,t1284c9,3
t7378c9,t103222c2,1
t7378c9,t56003c2,1
t7378c9,t78242c0,1
t7378c9,t86821c4,1
t7378c9,t95797c3,1
t7378c9,t102288c2,1
t7378c9,t11851c4,1
t7378c9,t13108c4,1
t7378c9,t18645c3,1
t7378c9,t21032c4,1
t7378c9,t27162c4,1
t7378c9,t3093c4,1
t7378c9,t39183c4,1
t7378c9,t40383c4,1
t7378c9,t43475c2,1
t7378c9,t43969c4,1
t7378c9,t48115c4,1
t7378c9,t49579c2,1
t7378c9,t82664c4,1
t7378c9,t84930c4,1
t7378c9,t86528c4,1
t7378c9,t92754c4,1
t7378c9,t94329c4,1
t7378c9,t99495c4,1
t7378c9,t10934c1,1
t7378c9,t11845c3,1
t7378c9,t54420c1,1
t7378c9,t66452c3,1
t7378c9,t71244c1,1
t7378c9,t73939c4,1
t7378c9,t75147c3,1
t7378c9,t75936c3,1
t7378c9,t78010c1,1
t7378c9,t82297c4,1
t7378c9,t83021c1,1
t7378c9,t87606c2,1
t7378c9,t89919c2,1
t7378c9,t98137c2,1
t7378c9,t49512c2,1
t7378c9,t4225c2,1
t7378c9,t46129c6,1
t7378c9,t7393c2,1
t7378c9,t68747c6,1
t7378c9,t83322c10,1
t7378c9,t40649c4,1
t7378c9,t38965c2,1
t7378c9,t39313c2,1
t7378c9,t64979c0,1
t7378c9,t76981c2,1
t7378c9,t8107c3,1
t7378c9,t95192c2,1
t7378c9,t11023c1,1
t7378c9,t47079c2,1
t7378c9,t43493c1,1
t7378c9,t15085c1,1
t7378c9,t15108c1,1
t7378c9,t15207c1,1
t7378c9,t18986c1,1
t7378c9,t20519c1,1
t7378c9,t21256c1,1
t7378c9,t28366c1,1
t7378c9,t28404c1,1
t7378c9,t30768c3,1
t7378c9,t38588c1,1
t7378c9,t48786c1,1
t7378c9,t7162c1,1
t7378c9,t98739c1,1
t7378c9,t76078c3,1
t7378c9,t73902c1,1
t7378c9,t77660c1,1
t7378c9,t8459c1,1
t7378c9,t87983c1,1
t7378c9,t88000c1,1
t7378c9,t79381c4,1
t7378c9,t87624c1,1
t7378c9,t89113c1,1
t7378c9,t90144c1,1
t7378c9,t91169c1,1
t7378c9,t92091c1,1
t7378c9,t15246c2,1
t7378c9,t40975c2,1
t7378c9,t18890c3,1
t7378c9,t12272c3,1
t7378c9,t88107c2,1
t7378c9,t98534c3,1
t7378c9,t17254c9,3
t7378c9,t37215c4,1
t7378c9,t55431c9,3
t7378c9,t100855c1,1
t7378c9,t101937c1,1
t7378c9,t102733c1,1
t7378c9,t14911c1,1
t7378c9,t15182c1,1
t7378c9,t23124c1,1
t7378c9,t29415c1,1
t7378c9,t36231c1,1
t7378c9,t36441c1,1
t7378c9,t41623c3,1
t7378c9,t42838c1,1
t7378c9,t4785c1,1
t7378c9,t48023c1,1
t7378c9,t48496c3,1
t7378c9,t63417c1,1
t7378c9,t59994c1,1
t7378c9,t61724c1,1
t7378c9,t65202c1,1
t7378c9,t75011c1,1
t7378c9,t79208c1,1
t7378c9,t81889c1,1
t7378c9,t43022c3,1
t7378c9,t55603c2,1
t7378c9,t30083c2,1
t7378c9,t29776c9,3
t7378c9,t42671c9,3
t7378c9,t93738c9,3
t7378c9,t11976c1,1
t7378c9,t12879c1,1
t7378c9,t15291c1,1
t7378c9,t15858c1,1
t7378c9,t16819c1,1
t7378c9,t26935c1,1
t7378c9,t31518c1,1
t7378c9,t49390c1,1
t7378c9,t53737c1,1
t7378c9,t54192c1,1
t7378c9,t54354c1,1
t7378c9,t58045c1,1
t7378c9,t58947c1,1
t7378c9,t64103c1,1
t7378c9,t61359c1,1
t7378c9,t62465c1,1
t7378c9,t66230c1,1
t7378c9,t6685c1,1
t7378c9,t67791c1,1
t7378c9,t68144c1,1
t7378c9,t74203c1,1
t7378c9,t78739c0,1
t7378c9,t84486c1,1
t7378c9,t86832c0,1
t7378c9,t88057c1,1
t7378c9,t90525c1,1
t7378c9,t94c1,1
t7378c9,t99967c1,1
t7378c9,t36994c3,1
t7378c9,t263c3,1
t7378c9,t27866c2,1
t7378c9,t31393c3,1
t7378c9,t40094c2,1
t7378c9,t22826c2,1
t7378c9,t10835c9,3
t7378c9,t9137c2,1
t7378c9,t14665c1,1
t7378c9,t14087c0,1
t7378c9,t20234c0,1
t7378c9,t21377c1,1
t7378c9,t24777c1,1
t7378c9,t47642c0,1
t7378c9,t50380c1,1
t7378c9,t60550c0,1
t7378c9,t58348c0,1
t7378c9,t71043c1,1
t7378c9,t77963c1,1
t7378c9,t78215c0,1
t7378c9,t84554c4,1
t7378c9,t8781c1,1
t7378c9,t8953c0,1
t7378c9,t96707c1,1
t7378c9,t98458c1,1
t7378c9,t84747c2,1
t7378c9,t55194c9,3
t7378c9,t69523c9,3
t7378c9,t72339c9,3
t7378c9,t94443c9,3
t7378c9,t98087c9,3
t7378c9,t41609c9,3
t7378c9,t72296c2,1
t7378c9,t94887c9,3
t7378c9,t97141c9,3
t7378c9,t101596c1,1
t7378c9,t103046c2,1
t7378c9,t21221c3,1
t7378c9,t43521c1,1
t7378c9,t40881c0,1
t7378c9,t37599c1,1
t7378c9,t55254c1,1
t7378c9,t55991c1,1
t7378c9,t56613c0,1
t7378c9,t59520c1,1
t7378c9,t68244c1,1
t7378c9,t74768c0,1
t7378c9,t7810c1,1
t7378c9,t81118c1,1
t7378c9,t87244c0,1
t7378c9,t85826c1,1
t7378c9,t99432c9,3
t7378c9,t93107c3,1
t7378c9,t94063c0,1
t7378c9,t94602c1,1
t7378c9,t59206c9,3
t7378c9,t92133c9,3
t7378c9,t97320c9,3
t7378c9,t76458c9,3
t7378c9,t40497c2,1
t7378c9,t34885c2,1
t7378c9,t79846c9,3
t7378c9,t102071c1,1
t7378c9,t13343c1,1
t7378c9,t1516c0,1
t7378c9,t15564c1,1
t7378c9,t21177c3,1
t7378c9,t22121c1,1
t7378c9,t30010c1,1
t7378c9,t31973c1,1
t7378c9,t41677c1,1
t7378c9,t42650c0,1
t7378c9,t46644c1,1
t7378c9,t48749c0,1
t7378c9,t50038c3,1
t7378c9,t51483c1,1
t7378c9,t57887c1,1
t7378c9,t68895c1,1
t7378c9,t69074c5,1
t7378c9,t72420c1,1
t7378c9,t80243c0,1
t7378c9,t85520c1,1
